PID,dateCaptured,field_contact_info,field_digital_origin,field_digital_reproduction_info,field_extent,field_form,"field_form, field_form_URI",field_form_URI,field_genre,field_identifier,field_institution_web_site,field_language_of_cataloging,field_linked_agent,field_note,field_oclc_symbol,field_physical_description_note,field_physical_location,"field_physical_location, field_institution_website",field_place_of_origin,field_preferred_citation,field_record_change_date,field_record_content_source,field_record_creation_date,field_record_origin,field_relation,field_repository_collection_guide,field_rights_information,field_rights_statement,field_shelf_location,field_subject_geographic,field_subject_topic,field_sublocation,nan
lsu-sc-p16313coll8:128,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (6 p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 2, Folder 11",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842.|Corinth (Miss.)|History|Civil War, 1861-1865|Confederate States of America. Army. Louisiana Infantry Regiment, 4th",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:136,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (2p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 2, Folder 11",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865|Corinth (Miss.)|History|Civil War, 1861-1865|Soldiers|Louisiana",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:140,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (8p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 2, Folder 11",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:149,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (10p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 2, Folder 11",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:160,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (2p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 2, Folder 11",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865|Prisoners and prisons",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:163,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (8p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 2, Folder 11",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Jackson (Tenn.)|History|Civil War, 1861-1865|Confederate States of America. Army. Louisiana Infantry Regiment, 4th",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:173,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (7p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 2, Folder 12",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:179,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (7p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 2, Folder 12",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865|Household supplies|Louisiana",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:187,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (5p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 2, Folder 12",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865|Food prices|Louisiana",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:193,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (3p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 2, Folder 12",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:197,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (2p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 2, Folder 12",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:201,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (2p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 2, Folder 12",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:205,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (3p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 2, Folder 12",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:209,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (4p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 2, Folder 12",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:214,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (3p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 3, Folder 13",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:219,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (3p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 3, Folder 13",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865|Soldiers|Louisiana",Hill Memorial Library: Special Collections,
lsu-sc-p16313coll8:223,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,letter (3p.),,,,,,,eng,,,LUU,,,LSU Libraries,,"Gras-Lauzin Family Papers, Mss. 5, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,,2012-04-25|2012-04-25,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll8:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/0005m.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,"U:153 Box 3, Folder 13",,"Palms, Francis F., 1837-1904|Lauzin, Henrietta, b. 1842|Louisiana|History|Civil War, 1861-1865|Soldiers|Louisiana",Hill Memorial Library: Special Collections,
